"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"5820","Michelle Rodriguez branded ‚Äòtransphobic‚Äô and ‚Äòinsensitive as f***‚Äô over 'sex change' pic https://t.co/dvniJGvKa4","2016-09-14 07:55:20",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"5821","Omaha group looks to intervene in Nebraska's suit over federal transgender directive - Omaha World  https://t.co/jm8lfHLcb5","2016-09-17 15:11:25",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5822","RT @Katie_Kelly_: #Transgender terms: breaking down definition ""dos and donts""  #equality http://t.co/KETCVSOYkx","2016-09-19 15:47:55",NA,NA,"TRUE","FALSE","1","0","FALSE",-1
"5823","Just because you're Transgender doesn't mean you're the best model or the best actor- it means you're Transgender who's a model or actor","2016-09-20 21:36:21",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"5824","In case you weren't aware, homosexuality and being transgender are NOT the same thing.....SMH this PWC school board meeting is ridiculous","2016-09-22 03:47:03",NA,NA,"FALSE","FALSE","0","6","FALSE",-1
"5825","RT @VanityFair: .@LaverneCox took to the #Emmys stage urging Hollywood to hire transgender talent https://t.co/a0GtdxqLZz https://t.co/Whzx‚Ä¶","2016-09-23 17:59:41",NA,NA,"TRUE","FALSE","281","0","FALSE",1
"5826","RT @mythoesoul: Why'd y'all make this headline so extra you could've just said ""transgender couples has a child"" https://t.co/BUmgLH1TCa","2016-09-23 18:00:43",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"5827","RT @bayareabites: California Partners With Restaurants in Launching Transgender Jobs Program https://t.co/eknMSWcMaV @KQEDnews @KPCC https:‚Ä¶","2016-09-22 00:30:02",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"5828","Trans lung cancer patient harrassed about her genitals while coughing blood in the ER. https://t.co/PyCqdWG8Nl","2016-09-15 20:30:22",NA,NA,"FALSE","FALSE","4","1","FALSE",0
"5829","RT @bayareabites: California Partners With Restaurants in Launching Transgender Jobs Program https://t.co/eknMSWcMaV @KQEDnews @KPCC https:‚Ä¶","2016-09-22 00:30:02",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"5830","HUD expands rules protecting transgender access -#Realtor - #Century21 - #Zillow - https://t.co/M9fhnxEheo -","2016-09-21 18:49:23",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5831","RT @_xevex: LOVING the inclusivity of @NLAAD's new campaign! #RepresentationMatters #Latinx #transgender #intersectionality #HIV #AIDS #NLA‚Ä¶","2016-09-21 20:23:24",NA,NA,"TRUE","FALSE","2","0","FALSE",1
"5832","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:49:03",NA,NA,"TRUE","FALSE","702","0","FALSE",-2
"5833","RT @ryansallans: A8: For students who are #transgender and have an #eatingdisorder, transitioning does not = recovery. There are many layer‚Ä¶","2016-09-22 20:04:37",NA,NA,"TRUE","FALSE","11","0","FALSE",1
"5834","RT @milcahhalili: It's not my ""preferred pronoun."" It's just my pronoun. You're welcome. https://t.co/QlOcO6lD5N #EmotionalLabor #BeABetter‚Ä¶","2016-09-22 18:06:08",NA,NA,"TRUE","FALSE","3","0","FALSE",1
"5835","xHamster paid $25k for Alexis Arquette sex tape - but then destroyed all copies  https://t.co/fZ3LCxLYbz","2016-09-15 20:45:01",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"5836","[News] [USA] AAFP Reaffirms Antidiscrimination Policy with Vote on Transgender Equality: American Academy of ... https://t.co/bpyAFyPK7M","2016-09-22 13:57:35",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5837","RT @dyl_does: Transgender women and ex-sex workers in Delhi find employment as traffic advisers - International Business Times UK ‚Ä¶","2016-09-20 01:46:23",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"5838","RT @chipfoxx: Trans lung cancer patient harrassed about her genitals while coughing blood in the ER. https://t.co/PyCqdWG8Nl","2016-09-15 20:34:54",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"5839","RT @BabyradfemTV: Rape survivor Kaeley Triller Haver Speaks Out About Transgender Bathrooms @ VVS https://t.co/cuhTaSfBNp","2016-09-14 21:17:40",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"5840","Transgender former Navy SEAL says TSA humiliated her https://t.co/lhp3DHnuEZ","2016-09-22 10:45:48",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5841","RT @dyl_does: Transgender women and ex-sex workers in Delhi find employment as traffic advisers - International Business Times UK ‚Ä¶","2016-09-20 01:46:23",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"5842","The @Chicago_Reader via @DerrickClifton published the bombest coverage of my lawsuit yet. Read &amp; share: https://t.co/2m7oF2YDwT #chicago","2016-09-22 22:07:30",NA,NA,"FALSE","FALSE","2","2","FALSE",0
"5843","RT @antoniodelotero: how about you just say ""transgender couple has a child"" https://t.co/ZVzyl1MQzf","2016-09-23 16:32:14",NA,NA,"TRUE","FALSE","233","0","FALSE",0
"5844","""Stop the abuse that transgender women face in detention centers. Stop deportations."" @JennicetG #initiative4transformativeSw @USocialWork","2016-09-14 00:58:23",NA,NA,"FALSE","FALSE","0","1","FALSE",-1
"5845","RT @TheDaleJackson: When transgender people are running and hiding from rioters in Charlotte they can run in to any bathroom they want...","2016-09-22 01:26:39",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"5846","Lavernecox RT VanityFair: .LaverneCox took to the #Emmys stage urging Hollywood to hire transgender talent ‚Ä¶ https://t.co/MH2M0GqSQO","2016-09-20 04:11:09",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5847","RT @benshapiro: NBA will bash Charlotte because of transgender bathrooms. But the Hornets actually get LOOTED and no response. https://t.co‚Ä¶","2016-09-22 22:57:51",NA,NA,"TRUE","FALSE","1266","0","FALSE",-1
"5848","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 18:02:54",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"5849","Ì†æÌ¥ñ MN Christians want transgender people to ""ask them first"" before using the bathroom 
https://t.co/DcqUeLlTDd","2016-09-20 15:07:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5850","Transgender former Navy SEAL says TSA humiliated her: A self-described ""professional traveler,"" Kristin Beck ... https://t.co/RpsX5610TH","2016-09-22 22:46:06",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5851","RT @FTDominicG: See I don't care if the world knows I'm transgender, I care about how your going to treat me after finding out.","2016-09-20 16:42:19",NA,NA,"TRUE","FALSE","186","0","FALSE",0
"5852","BBC News - The transgender family where the father gives birth https://t.co/dyAsTEJJ5I","2016-09-23 06:46:24",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5853","@BBCBreakfast transgender soldier who is SHE going to shower with ffs","2016-09-17 07:14:20",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5854","'Transparent' Creator Jill Soloway -- Trans Need To Tell Their Own Stories (VIDEO) https://t.co/1pcpHnfIG3","2016-09-19 14:39:29",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5855","The Navy is done for. https://t.co/42I5B0XZNo/s/oAGS","2016-09-20 21:27:46",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5856","RT @M_Racz: Ironic that the governor would talk about rights on CNN but his state passes laws that are anti gay and anti transgender #Charl‚Ä¶","2016-09-22 03:45:57",NA,NA,"TRUE","FALSE","3","0","FALSE",-1
"5857","I think the people who are making this new rocky horror got the definition of transgender and transvestite mixed up?!","2016-09-23 17:59:32",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"5858","Despite Jeffrey Tambor's Emmys, Transparent creator Jill Soloway wouldn't cast a man to play a trans character again https://t.co/eFHnW5GoJy","2016-09-23 18:00:34",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5859","#StylelistCanada Harper's Bazaar Features Transgender Models On Its Cover For First Time. Read Blog: https://t.co/7yKLucnfw6","2016-09-22 00:13:07",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5860","Jesus: The First Transgender Man https://t.co/mMWlVRUuRg","2016-09-15 19:25:24",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"5861","#StylelistCanada Harper's Bazaar Features Transgender Models On Its Cover For First Time. Read Blog: https://t.co/7yKLucnfw6","2016-09-22 00:13:07",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5862","HUD expands rules protecting transgender access https://t.co/5YPtMaYGnP","2016-09-21 18:41:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5863","I honestly now have something against trannys &amp; transgender women Ì†ΩÌπÑ","2016-09-21 19:03:46",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5864","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:48:43",NA,NA,"TRUE","FALSE","702","0","FALSE",-2
"5865","8-year-old sparks debate over transgender bathroom use
&gt;&gt; https://t.co/1zwGHTGSXs https://t.co/yxTVCWVp7q","2016-09-22 20:01:05",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5866","North Carolina Governor's Bathroom Obsession Has Been Years In The Making - https://t.co/QVNpiEwd9L #lgbt #discrimination","2016-09-22 18:00:16",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5867","Army prisoner‚Äôs sex change gets priority &amp; law-abiding veterans wait for treatment from VA? https://t.co/TG718MSViG https://t.co/xSeMELZn2y","2016-09-15 19:00:08",NA,NA,"FALSE","FALSE","1","1","FALSE",0
"5868","RT @splcenter: Wisconsin high school senior is finally allowed to use the bathroom at school https://t.co/HCpFlyHQKt https://t.co/fasanDyeyZ","2016-09-22 13:52:22",NA,NA,"TRUE","FALSE","17","0","FALSE",0
"5869","How to solve transgender bathroom issues: Don't be transgender. Changing sex doesn't make you brave. It makes you ignorant.","2016-09-20 01:32:19",NA,NA,"FALSE","FALSE","1","4","FALSE",-1
"5870","Target urged to end transgender bathroom policy after 2nd man caught recording women undressing: The American... https://t.co/wEo1x4FEd0","2016-09-15 20:33:24",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5871","The Transgender issue passed 6 -2...a leader stated where was the church? A faithful few came to the meeting. https://t.co/JqEpavnwgO","2016-09-14 20:43:56",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5872","Transgender former Navy SEAL says TSA humiliated her https://t.co/n90NB01D7D","2016-09-22 10:45:47",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5873","How to solve transgender bathroom issues: Don't be transgender. Changing sex doesn't make you brave. It makes you ignorant.","2016-09-20 01:32:19",NA,NA,"FALSE","FALSE","1","4","FALSE",-1
"5874","RT @gerfingerpoken2: North Carolina Correct. Transgender Restrooms are not a Civil Right - American Thinker - https://t.co/OoktTwgWbI  - ht‚Ä¶","2016-09-22 21:57:02",NA,NA,"TRUE","FALSE","3","0","FALSE",2
"5875","RT @antoniodelotero: how about you just say ""transgender couple has a child"" https://t.co/ZVzyl1MQzf","2016-09-23 16:31:11",NA,NA,"TRUE","FALSE","233","0","FALSE",0
"5876","""Who am I hurting by being myself?"" #transgender @JennicetG @USocialWork #initiative4transformativeSw","2016-09-14 00:52:49",NA,NA,"FALSE","FALSE","2","5","FALSE",-1
"5877","When transgender people are running and hiding from rioters in Charlotte they can run in to any bathroom they want...","2016-09-22 01:23:56",NA,NA,"FALSE","FALSE","3","2","FALSE",0
"5878","@reesecollins518 I did type transgender like four times yesterday.","2016-09-20 03:25:28",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5879","Sophia will go through desperate lengths to get her proper hormone dosage. She is fighting for her transgender rights #clusexeth 7D","2016-09-22 22:55:18",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5880","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 18:02:27",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"5881","This is the Cleveland Aquarium's solution to #transgender bathroom issues.  I applaud the creativity. https://t.co/uksEDkhiG5","2016-09-20 12:39:55",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5882","Transgender former Navy SEAL says TSA humiliated her: A self-described ""professional traveler,"" Kristin Beck knows the airport securi...","2016-09-22 22:46:01",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5883","Navy, Marines to Accept Transgender Recruits by July 2017 #militaryrelocation  #pcs https://t.co/7wNoXZPjw3 https://t.co/0HY4vFoX4a","2016-09-20 16:14:29",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5884","Kellie Maloney, former boxing manager of Lennox Lewis to speak at transgender conference https://t.co/ElYvxyrhg3","2016-09-20 18:45:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5885","Omaha group looks to intervene in Nebraska's suit over federal transgender directive https://t.co/uhnJnEnyQo","2016-09-17 04:52:44",NA,NA,"FALSE","FALSE","1","4","FALSE",0
"5886","Navy Requires All Sailors to Undergo Transgender Education by July 2017 - Breitbart. https://t.co/tKHTR7AinH
https://t.co/qfgCoL0cdc","2016-09-19 14:18:51",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5887","NC bathroom bill needs one simple modification to put an end to the controversy: https://t.co/STnhm9gQPe","2016-09-20 21:18:40",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"5888","RT @M_Racz: Ironic that the governor would talk about rights on CNN but his state passes laws that are anti gay and anti transgender #Charl‚Ä¶","2016-09-22 03:43:33",NA,NA,"TRUE","FALSE","3","0","FALSE",-1
"5889","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:58:54",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"5890","RT @eTheHustla: Trans people aren't making this transgender stuff up, before it was called transgender is was called other things","2016-09-23 18:00:16",NA,NA,"TRUE","FALSE","5","0","FALSE",0
"5891","Whitaker v. Kenosha Unified School District | Transgender Law Center - https://t.co/FEI6DnTFU1 @translawcenter","2016-09-22 00:11:43",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5892","Jesus: The First Transgender Man https://t.co/JKne2cha6A","2016-09-15 19:15:56",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"5893","Whitaker v. Kenosha Unified School District | Transgender Law Center - https://t.co/FEI6DnTFU1 @translawcenter","2016-09-22 00:11:43",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5894","HUD expands rules protecting transgender access https://t.co/mINjavQfUj","2016-09-21 18:39:37",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5895","RT @PaulJon54388869: New York clinic outlines how to improve uptake of PrEP by transgender people  https://t.co/5ZZvoFCxSy","2016-09-21 18:58:29",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"5896","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:48:29",NA,NA,"TRUE","FALSE","702","0","FALSE",-2
"5897","RT @SARAVYC: Our newest research in #transhealth : Transgender youth just as likely to get pregnant as others https://t.co/sPEAnP2lce","2016-09-22 19:58:47",NA,NA,"TRUE","FALSE","6","0","FALSE",0
"5898","Proud of @Cal_Humanities funded film @realboymovie #transgender #LGBT","2016-09-22 17:59:56",NA,NA,"FALSE","FALSE","1","2","FALSE",1
"5899","BOOM! **!Ì†ΩÌ±âGOP Leaders in North Carolina Challenge Alliance of Transgender, Gay, Business, Media Groups - Breitbart https://t.co/nMJYblfLpk","2016-09-15 16:54:25",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5900","Transgender former Navy SEAL says TSA humiliated her @CNN https://t.co/2BzWYJQdTh","2016-09-22 13:49:44",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5901","Transgender women and ex-sex workers in Delhi find employment as traffic advisers - International Business Times UK ‚Ä¶","2016-09-20 01:27:56",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"5902","Trans lung cancer patient harrassed about her genitals while coughing blood in the ER. https://t.co/PyCqdWG8Nl","2016-09-15 20:30:22",NA,NA,"FALSE","FALSE","4","1","FALSE",0
"5903","Michigan board approves LGBT guidance to schools: https://t.co/pI5KYx0kwD","2016-09-14 20:15:08",NA,NA,"FALSE","FALSE","1","1","FALSE",1
"5904","@shanedawson @MsBlaireWhite @mileysrcyrs they hate her because they hate transgender conservatives","2016-09-20 22:43:56",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"5905","Transgender women and ex-sex workers in Delhi find employment as traffic advisers - International Business Times UK ‚Ä¶","2016-09-20 01:27:56",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"5906","RT @gerfingerpoken2: North Carolina Correct. Transgender Restrooms are not a Civil Right - American Thinker - https://t.co/OoktTwgWbI  - ht‚Ä¶","2016-09-22 21:53:58",NA,NA,"TRUE","FALSE","3","0","FALSE",2
"5907","RT @antoniodelotero: how about you just say ""transgender couple has a child"" https://t.co/ZVzyl1MQzf","2016-09-23 16:31:05",NA,NA,"TRUE","FALSE","233","0","FALSE",0
"5908","Here at the Social Justice Series to hear more about #transgender #immigration issues #initiative4transformativeSW","2016-09-14 00:18:12",NA,NA,"FALSE","FALSE","0","1","FALSE",-1
"5909","No green armbands required to get in the bathroom! Federal Court Win for Transgender Students in Wisconsin https://t.co/wQeznwLUc3 via @HRC","2016-09-22 01:16:02",NA,NA,"FALSE","FALSE","2","2","FALSE",1
"5910","RT @BeAshaymed: This offends me as a vegan transgender hipster Native-American-Indo-Chinese hybrid alien agnostic-atheist German engineer w‚Ä¶","2016-09-20 03:08:21",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"5911","@SouthwestAir Please inform counter staff to be mindful of transgender passengers.  Recently out of LA, a SWA employee loudly outed me.","2016-09-22 22:54:35",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5912","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 18:02:08",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"5913","@BeausBoy not even transgender people understand it Tbh","2016-09-20 10:15:38",NA,NA,"FALSE","FALSE","0","0","FALSE",0
