"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"5909","RT @michaels_leigh: Ever use a Porta-Potty? Did U think abt transgender? Time 4 CHANGE NC! @PatMcCroryNC has 2 GO PPL! @FlipItDem @RoyCoope‚Ä¶","2016-09-26 23:16:12",NA,NA,"TRUE","FALSE","5","0","FALSE",0
"5910","RT @blythebernhard: Proud of our work on transgender issues - children, schools and science with @dougwmoore @JesseBogan @JABuchanan  https‚Ä¶","2016-09-25 04:21:52",NA,NA,"TRUE","FALSE","11","0","FALSE",1
"5911","RT @michaels_leigh: Ever use a Porta-Potty? Did U think abt transgender? Time 4 CHANGE NC! @PatMcCroryNC has 2 GO PPL! @FlipItDem @RoyCoope‚Ä¶","2016-09-26 23:16:12",NA,NA,"TRUE","FALSE","5","0","FALSE",0
"5912","RT @GeorgiaUnites: The cost of anti-#transgender discrimination could hit the trillion $$ mark if #NC lawmakers fail to repeal #HB2: https:‚Ä¶","2016-09-27 20:18:11",NA,NA,"TRUE","FALSE","3","0","FALSE",-2
"5913","What you're seeing in Charlotte right now is obviously what happens when transgender people can't use the bathroom.","2016-09-22 03:54:46",NA,NA,"FALSE","FALSE","58","141","FALSE",1
"5914","Navy ready to train sailors on transgender acceptance. https://t.co/w1DNkSI62h","2016-09-27 16:01:11",NA,NA,"FALSE","FALSE","1","0","FALSE",1
"5915","Transgender man sues over Indiana law blocking name change - INDIANAPOLIS (AP) -- A transgender man granted asy... https://t.co/TLh6UEJMdk","2016-09-24 14:45:56",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"5916","BBC News - The transgender family where the father gives birth https://t.co/dyAsTEJJ5I","2016-09-23 06:46:24",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5917","Letter: Police professional standards unit investigated transgender woman's complaint and determined it was valid https://t.co/cVVChQfsLE","2016-09-20 20:44:39",NA,NA,"FALSE","FALSE","4","7","FALSE",-1
"5918","HYD*PRC enthusiastic about Minnesota Student Survey attention to transgender youth https://t.co/545lWIzY6i https://t.co/j2gPLf8prw","2016-09-23 18:00:54",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5919","Throwing a medical lifeline to the transgender community     - CNET: Finding the right medical professionals ... https://t.co/sYFaKlJiE5","2016-09-23 15:33:28",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5920","RT @jordancraft_: 2016 has been a year. Trump, Hillary, clowns, bath bombs, transgender bathrooms.. what else can happen before 2017 hits? Ì†æÌ¥î","2016-09-26 23:16:13",NA,NA,"TRUE","FALSE","2","0","FALSE",0
"5921","Ì†ΩÌ±†Ì†ΩÌ±ùÌ†ΩÌ±† Oh my God...shoes! #shoes #bag #transgender #mtftransgender #transgirl #stylist #fashion‚Ä¶ https://t.co/HMVEYaHe9L","2016-09-27 20:02:23",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5922","RT @The_BMC: Dr. Joshua Safer comments on the increased demand for transgender surgeries &amp; medical community's response in @WSJ https://t.c‚Ä¶","2016-09-27 20:20:23",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"5923","Happening tomorrow! Webinar on #PrEP for transgender &amp; gender non-conforming individuals: https://t.co/vDkPlSnAzm #PrEPTalkSF","2016-09-26 17:43:36",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"5924","10 Rules You Should Follow Before Dating A Transgender Woman https://t.co/BOogX97XLt","2016-09-27 17:55:05",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5925","Happening tomorrow! Webinar on #PrEP for transgender &amp; gender non-conforming individuals: https://t.co/vDkPlSnAzm #PrEPTalkSF","2016-09-26 17:43:36",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"5926","@Metalbones59 who cares this isnt and has never been an issue There is not some epidemic of transgender sexual molesting people in bathrooms","2016-09-26 21:56:19",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"5927","RT @VoddieBaucham: https://t.co/0jdumVc0gk  ""citizens fill streets of Mexico City. Demand end to ‚Äúgay marriage,‚Äù gay adoption, transgender‚Ä¶","2016-09-27 12:14:04",NA,NA,"TRUE","FALSE","17","0","FALSE",0
"5928","RT @GMA: 12-year-old transgender student delivers powerful speech to school board to fight transphobic rhetoric: https://t.co/xYdmdbFOKi ht‚Ä¶","2016-09-27 19:27:08",NA,NA,"TRUE","FALSE","18","0","FALSE",0
"5929","RT @Renate_Sluss: 7 Transgender Celebrities That Will Amaze And Inspire You https://t.co/yGuRT8rbBy","2016-09-26 02:32:41",NA,NA,"TRUE","FALSE","27","0","FALSE",2
"5930","RT @homoishmedia: Wednesday‚Äôs ‚ÄúModern Family‚Äù will include an openly #transgender child actor. #lgbt
 https://t.co/xuSu5sLjPM","2016-09-27 15:33:27",NA,NA,"TRUE","FALSE","1","0","FALSE",2
"5931","RT @Jaburg_Wilk: Civil Rights and LGBT employees:  what every AZ employer needs to know https://t.co/wIeroey7WX #HR #emplaw https://t.co/b2‚Ä¶","2016-09-18 19:49:21",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"5932","RT @Transmuseplanet: ""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/ImejZoQ5T8","2016-09-27 09:31:16",NA,NA,"TRUE","FALSE","6","0","FALSE",2
"5933","RT @joeyyeo13: Obama's Transgender Agenda Pushes Into Schools https://t.co/GGHQiOWiDh via @YouTube","2016-09-24 22:56:19",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"5934","RT @TransgenderSoul: Center for the Study of Hate and Extremism finds hate crimes against transgender people rose about 40 percent https://‚Ä¶","2016-09-18 05:55:59",NA,NA,"TRUE","FALSE","2","0","FALSE",-3
"5935","HOLLYWOOD GONE WAY TOO FAR

'Modern Family' to Feature TV's First Transgender Child Actor https://t.co/nphrONOi0I","2016-09-26 23:08:25",NA,NA,"FALSE","FALSE","1","1","FALSE",0
"5936","Transgender former Navy SEAL says TSA humiliated her https://t.co/lhp3DHnuEZ","2016-09-22 10:45:48",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5937","RT @joeyyeo13: Obama's Transgender Agenda Pushes Into Schools https://t.co/GGHQiOWiDh via @YouTube","2016-09-24 22:56:19",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"5938","ABC‚Äôs ‚ÄòModern Family‚Äô to feature transgender Atlanta child actor https://t.co/DyupyVGJnf #LGBTNews","2016-09-27 02:44:11",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5939","RT @TsKaylaBiggs: #transgender Tranny for your wet dreams :) @tstashajones @vali_brandon @SEXOADICTUS69 https://t.co/b6BBPXvWuZ","2016-09-27 10:31:06",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"5940","A great friend of mine bought me my first ever #transgender #pride item. And I couldn't be happier. &lt;3 https://t.co/H9VAIeKmne","2016-09-22 04:14:48",NA,NA,"FALSE","FALSE","0","0","FALSE",3
"5941","I liked a @YouTube video from @melvintawan https://t.co/vRiblGnUQF FALLACIES | E2 REVIEW | DRUNK IN LOVE | RESPECT ME I'M TRANSGENDER","2016-09-26 23:13:37",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5942","#news #world Transgender couple becomes world's first to give birth (PHOTOS) - RT: RTTransgender couple becom... https://t.co/OS5FkTftXk","2016-09-25 03:26:00",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5943","‚ÄòModern Family‚Äô to Feature TV‚Äôs First Transgender Child Actor https://t.co/ELNqvhKjkW https://t.co/CPdRx2LuRA","2016-09-26 23:12:22",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5944","Suicidal transgender boy faced discrimination in hospital: suit https://t.co/RlOVeovuS6 https://t.co/IHYfS543pf","2016-09-27 20:17:51",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"5945","Ì†æÌ¥ñ MN Christians want transgender people to ""ask them first"" before using the bathroom 
https://t.co/DcqUeLlTDd","2016-09-20 15:07:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5946","@verytari #LesterHoltforgottoask if #NeverHillary is going to keep #transgender bathrooms &amp; allow for #incest","2016-09-27 16:00:08",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5947","Let me make it easier for you too, a transgender man got pregnant by a transgender women https://t.co/6GyxNkYMji","2016-09-24 14:38:35",NA,NA,"FALSE","FALSE","1","7","FALSE",1
"5948","Kellie Maloney, former boxing manager of Lennox Lewis to speak at transgender conference https://t.co/ElYvxyrhg3","2016-09-20 18:45:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5949","Officer disciplined for reportedly calling transgender woman 'he-she' https://t.co/5QG4Qmrfme via @argusleader","2016-09-20 20:36:10",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"5950","RT @mnmsba: Federal court orders Wisconsin district to accommodate transgender student https://t.co/ECbPZv5NBD","2016-09-23 17:52:13",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"5951","RT @shvnique: So they're both transgender? Interesting. https://t.co/uwA5LMkXjL","2016-09-23 15:20:26",NA,NA,"TRUE","FALSE","3","0","FALSE",1
"5952","RT @michaels_leigh: Ever use a Porta-Potty? Did U think abt transgender? Time 4 CHANGE NC! @PatMcCroryNC has 2 GO PPL! @FlipItDem @RoyCoope‚Ä¶","2016-09-26 23:16:12",NA,NA,"TRUE","FALSE","5","0","FALSE",0
"5953","RT @ChadHGriffin: .@HillaryClinton's first stop after the debate: North Carolina, where she's speaking out for transgender equality and aga‚Ä¶","2016-09-27 20:02:07",NA,NA,"TRUE","FALSE","20","0","FALSE",0
"5954","RT @NBCNews: 'Modern Family' to feature first transgender child actor https://t.co/HDCfVf7tqB https://t.co/e1XghEicOt","2016-09-27 20:19:01",NA,NA,"TRUE","FALSE","54","0","FALSE",1
"5955","@Bagofpoo @Peachyoghurt_YT I was responding to people not seeing how regressive &amp; sexist current transgender ideology is.","2016-09-26 17:42:44",NA,NA,"FALSE","FALSE","0","4","FALSE",-1
"5956","7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/J4UiOJJ8MA","2016-09-27 17:52:54",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5957","@Bagofpoo @Peachyoghurt_YT I was responding to people not seeing how regressive &amp; sexist current transgender ideology is.","2016-09-26 17:42:44",NA,NA,"FALSE","FALSE","0","4","FALSE",-1
"5958","HUD expands rules protecting transgender access - https://t.co/31unh0jVY6","2016-09-26 21:47:07",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5959","Walnut Springs Elementary School administrators have allowed a transgender student to use the girls‚Äô bathroom. Thoughts? Tune &amp; Call in!","2016-09-27 12:11:02",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5960","RT @GMA: 12-year-old transgender student delivers powerful speech to school board to fight transphobic rhetoric: https://t.co/xYdmdbFOKi ht‚Ä¶","2016-09-27 19:27:07",NA,NA,"TRUE","FALSE","18","0","FALSE",0
"5961","RT @Renate_Sluss: 7 Transgender Celebrities That Will Amaze And Inspire You https://t.co/yGuRT8rbBy","2016-09-26 02:32:34",NA,NA,"TRUE","FALSE","27","0","FALSE",2
"5962","Wednesday‚Äôs ‚ÄúModern Family‚Äù will include an openly #transgender child actor. #lgbt
 https://t.co/xuSu5sLjPM","2016-09-27 15:30:02",NA,NA,"FALSE","FALSE","1","0","FALSE",2
"5963","Civil Rights and LGBT employees:  what every AZ employer needs to know https://t.co/wIeroey7WX #HR #emplaw https://t.co/b2ydi4ZXrT","2016-09-18 19:32:01",NA,NA,"FALSE","FALSE","1","1","FALSE",0
"5964","In Texas, Dripping Springs school district not budging on #transgender bathroom decision https://t.co/tBNQIjjFeq #trans #LGBT","2016-09-27 09:30:50",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"5965","RT @joeyyeo13: Disgusting Pervert Obama's Transgender Agenda Pushes Into Schools https://t.co/GGHQiOWiDh via @YouTube https://t.co/Gkx5LxUL‚Ä¶","2016-09-24 22:55:40",NA,NA,"TRUE","FALSE","7","0","FALSE",-2
"5966","7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-18 04:59:05",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5967","RT 'Modern Family' Casts Transgender Child Actor https://t.co/wlGbTXAvTD","2016-09-26 23:08:12",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5968","Transgender former Navy SEAL says TSA humiliated her https://t.co/n90NB01D7D","2016-09-22 10:45:47",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5969","RT @joeyyeo13: Disgusting Pervert Obama's Transgender Agenda Pushes Into Schools https://t.co/GGHQiOWiDh via @YouTube https://t.co/Gkx5LxUL‚Ä¶","2016-09-24 22:55:40",NA,NA,"TRUE","FALSE","7","0","FALSE",-2
"5970","Kenosha Unified School District appeals judge's decision allowing transgender boy to use boy's restroom - fox... https://t.co/t5DQzEfsO2","2016-09-27 02:36:52",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5971","#transgender Tranny for your wet dreams :) @tstashajones @vali_brandon @SEXOADICTUS69 https://t.co/b6BBPXvWuZ","2016-09-27 10:25:34",NA,NA,"FALSE","FALSE","1","9","FALSE",0
"5972","What you're seeing in Charlotte right now is obviously what happens when transgender people can't use the bathroom.","2016-09-22 03:54:46",NA,NA,"FALSE","FALSE","58","141","FALSE",1
"5973","‚ÄòModern Family‚Äô to Feature TV‚Äôs First Transgender Child Actor:  Hit ABC comedy Modern Family will become the ... https://t.co/jJFV6Pj3xz","2016-09-26 23:12:12",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"5974","RT @stltoday: Exploring the transgender issue: Mazy: 'I'm just a girl' https://t.co/xsb3i1eSU2 || Parent helps create policy https://t.co/A‚Ä¶","2016-09-25 02:09:05",NA,NA,"TRUE","FALSE","1","0","FALSE",-1
"5975","#raleigh Wake County sheriff wants consistent transgender student policy https://t.co/bWbsXxCXXi","2016-09-26 23:10:07",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5976","Target Corporation‚Äôs transgender bathroom pander costing its shareholders billions https://t.co/hwUkj4hZZQ via @ AmericanThinker","2016-09-27 20:16:28",NA,NA,"FALSE","FALSE","0","1","FALSE",-1
"5977","This is the Cleveland Aquarium's solution to #transgender bathroom issues.  I applaud the creativity. https://t.co/uksEDkhiG5","2016-09-20 12:39:55",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5978","7 Transgender Celebrities That Will Amaze And Inspire You https://t.co/o6RYJPwodu &gt;","2016-09-27 15:57:15",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"5979","RT @The_HFM: Our maternal mortality rate us doubled and women are dying but this is what #txlege wants to talk about? https://t.co/IzF6OQxv‚Ä¶","2016-09-24 05:48:14",NA,NA,"TRUE","FALSE","13","0","FALSE",-1
"5980","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/3oqQn8PYVH","2016-09-20 07:07:15",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"5981","Officer disciplined for reportedly calling transgender woman 'he-she' https://t.co/Qz0O9EqqR2","2016-09-20 20:29:03",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5982","That black transgender clairol model Ì†ΩÌ¥•","2016-09-23 17:45:10",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5983","RT @shvnique: So they're both transgender? Interesting. https://t.co/uwA5LMkXjL","2016-09-23 15:14:59",NA,NA,"TRUE","FALSE","3","0","FALSE",1
"5984","‚ÄòModern Family‚Äô to Feature TV‚Äôs First Transgender Child Actor:  Hit ABC comedy Modern Family will become the ... https://t.co/jJFV6Pj3xz","2016-09-26 23:12:12",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"5985","@ModernFam will make history doing what no show has done before by featuring an openly transgender child actor:‚Ä¶ https://t.co/T85NsvvFZP","2016-09-27 20:01:06",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5986","Dr. Joshua Safer comments on the increased demand for transgender surgeries &amp; medical community's response in @WSJ https://t.co/L8KsnCeNxz","2016-09-27 20:18:28",NA,NA,"FALSE","FALSE","1","1","FALSE",0
"5987","RT @UploadVR: 'The Circle' might be one of the most powerful @oculus Touch experiences yet. via @Hero_Kvatch #EGX2016 #VR
https://t.co/t1p7‚Ä¶","2016-09-26 17:29:46",NA,NA,"TRUE","FALSE","2","0","FALSE",1
"5988","Modern Family Will Feature The First Openly Transgender Child Actor: The first openly transgender child actor... https://t.co/4Pw98togLJ","2016-09-27 17:08:05",NA,NA,"FALSE","FALSE","0","0","FALSE",3
"5989","I liked a @YouTube video https://t.co/VCmKSX0MdU Transgender Beauty Queen Jenna Talackova Barbra Walters Interview | 20/20 | ABC News","2016-09-26 17:41:02",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"5990","Modern Family casts transgender child actor - that's great! https://t.co/Rkr4h3AnDF","2016-09-26 21:45:57",NA,NA,"FALSE","FALSE","0","1","FALSE",2
"5991","emModern Family/em to Feature First Transgender Child Actor on TV https://t.co/5bt3UdTxeH","2016-09-27 12:10:36",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5992","TV‚Äôs first transgender child actor cast in US sitcom https://t.co/Xyy6kpPJpD","2016-09-27 19:26:16",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5993","RT @Renate_Sluss: 7 Transgender Celebrities That Will Amaze And Inspire You https://t.co/yGuRT8rbBy","2016-09-26 02:32:10",NA,NA,"TRUE","FALSE","27","0","FALSE",2
"5994","#NeverHillary - Undecided Voters: Do you support these Liberal decisions for your children and grand children??? https://t.co/q9qSbv92z4","2016-09-27 15:28:39",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"5995","RT @tempestdevyne: #RaeLynnThomas
#ErykahTijerina
#DeeniquiaDodds
#DeeWhigham 
#SkyeMockabee
5 Transgender Women killed in less than 2 mont‚Ä¶","2016-09-18 19:15:40",NA,NA,"TRUE","FALSE","23","0","FALSE",-1
"5996","In Ohio, #Transgender woman sues library, insurance provider over surgery cost https://t.co/VD0TLiamiN #trans #LGBT","2016-09-27 09:29:11",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"5997","Obama's Transgender Agenda Pushes Into Schools https://t.co/FtKnPtnr1q","2016-09-24 22:54:03",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"5998","I feel bad. 9 mos ago I told this dude, 'Go f-k yourself!' I didn't mean literally.... https://t.co/u3cLF3zbZX","2016-09-27 22:15:51",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"5999","RT 'Modern Family' Casts Transgender Child Actor https://t.co/ajiEE4CobZ","2016-09-26 23:07:53",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"6000","@shanedawson @MsBlaireWhite @mileysrcyrs they hate her because they hate transgender conservatives","2016-09-20 22:43:56",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"6001","Obama's Transgender Agenda Pushes Into Schools https://t.co/FtKnPtnr1q","2016-09-24 22:54:03",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"6002","Transgender Man Is First to Have Baby with Transgender Female
https://t.co/s2x3SWCm06","2016-09-27 02:34:33",NA,NA,"FALSE","FALSE","1","2","FALSE",0
"6003","Modern Family will feature a transgender child actor in a forthcoming episode https://t.co/ppBzkmM5f4","2016-09-27 10:25:16",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"6004","@burk_vervloet oh ya that's right you prostitute yourself in the transgender bath rooms on campus during lunch","2016-09-22 02:52:05",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"6005","Modern Family to Feature One of TV's First Openly Transgender Child Actors https://t.co/pXSeDyf4yo","2016-09-26 23:10:23",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"6006","RT @joeyyeo13: Disgusting Pervert Obama's Transgender Agenda Pushes Into Schools https://t.co/GGHQiOWiDh via @YouTube https://t.co/Gkx5LxUL‚Ä¶","2016-09-25 02:06:13",NA,NA,"TRUE","FALSE","7","0","FALSE",-2
"6007","RT 'Modern Family' Casts Transgender Child Actor https://t.co/KXBayheiOW","2016-09-26 23:08:12",NA,NA,"FALSE","FALSE","0","0","FALSE",1
